ID,label,tanggal,judul,narasi,nama file gambar
128892,0,8-Mar-18,"DITUDING MENCULIK DAN BERAT SEBELAH PADA KASUS PT. RUM, KAPOLRES SUKOHARJO BERI KLARIFIKASI","Kapolres Sukoharjo AKBP, Iwan Saktiadi : â€œTidak ada istilah diculik. Kita saat melakukan penangkapan menemui keluarganya. Kalau mahasiswa mengatakan diculik mohon ditelisik kembali kata diculik asalnya dari mana. Apa logika mereka, kami datang jelas dengan surat perintah tugas,â€",128892.jpg
129204,0,15-Jan-18,Zuckerberg Ungkap Facebook Segera Dirombak,"Dalam setahun terakhir, Facebook dikritik tajam karena dianggap sebagai tempat penyebaran informasi palsu atau hoax yang membuat pengguna terpecah belah. Selain itu beberapa mantan eksekutif Facebook juga mengkritik bahwa media sosial ini tidak bermanfaat.",129204.png
130788,0,17-Jul-16,Arti Kata Pokemon Dalam Bahasa Syriac Yang Berarti Aku Yahudi,"Dalam sebuah dokumen negara yang dirampas pasukan Amerika Serikat, ketika melakukan kudeta pada 2004 lalu, terungkap bahwa ada tindakan â€˜tidak terpujiâ€™ atau pesan negatif yang terdapat di balik film itu.",130788.png
130974,0,28-Nov-15,Jokowi Lebih Memilih Helikopter Buatan Luar Negeri Dibandingkan Buatan PT Dirgantara Indonesia,"INSTING MAKELAR
 
 AKU Awalnya kaget, membaca berita dari berbagai Media nasional soal Pembelian Hellikopter Presiden jokowi.
 Dalam berita banyak disebutkan PT.DI Produksi Hellikopter sendiri jenis EC-725 dan lebih canggih, kenapa Pemerintah membeli Helikppter VVIP AW101 produksi Italia dan Inggris itu ?",130974.png
135774,0,10-Okt-18,KEMUNCULAN VIDEO MATAHARI TERBIT LEBIH DARI SATU YANG DIKLAIM TERJADI DI KEPULAUAN RIAU,KEMUNCULAN VIDEO MATAHARI TERBIT LEBIH DARI SATU YANG DIKLAIM TERJADI DI KEPULAUAN RIAU,135774.jpg
136727,0,8-May-18,Ormas Projo Bantah Keluarkan Surat Aksi Kiri Super Senyap,"Kami sudah terbiasa menghadapi fitnah seperti ini. Apa yang beredar di media sosial itu hoax. Dari bahasanya, karakter penulisannya, dan struktur kalimatnya, sangat mudah ditebak pelakunya. Kader dan simpatisan Projo sangat cerdas dan paham siapa pelakunya. Gampang ditebaklah, ha-ha-haâ€¦",136727.png
137082,0,9-Mar-18,Klarifikasi Terkait Kasus Perusakan Kapel Santo Zakaria di Ogan Ilir,"Gubernur Sumatera Selatan Alex Noerdin mengatakan, perusakan rumah ibadah atau kapel tersebut murni kriminal",137082.png
137183,0,24-Feb-18,Polisi Buru Ormas yang Jadi Dalang Berita Hoaks soal Penyerangan Ulama,Polisi Buru Ormas yang Jadi Dalang Berita Hoaks soal Penyerangan Ulama,137183.png
137287,0,31-Jan-18,"Dapat Info Hoax Kebakaran, Mobil Damkar Alami Kecelakaan dan Tewaskan 3 Anggota Pemadam","Innaillahi Wainnaillahi Rojiun, Damkar INDONESIA kembali BERDUKA. Mewakili rekan-rekan Pemadam Kebakaran Kota Medan, kami turut berduka cita atas kejadian yang menimpa rekan-rekan damkar di Poso",137287.jpg
137454,0,3-Jan-18,"Pria di Kansas, Amerika Meninggal Ditembak Polisi Akibat Hoax yang Dibuat Pemain Game Call of Duty","Gara-gara sebuah lelucon konyol, sebuah nyawa melayang. Kejadian ini telah menjadi mimpi buruk bagi keluarga korban dan departemen kepolisian kami",137454.jpg
137517,0,18-Dec-17,Ini Perbedaan Netizen Jurnalis dan Wartawan,"Kementerian Komunikasi dan Informatika (Kominfo) menggelar Forum Dialog Publik bersama blogger,Â ",137517.png
137824,0,1-Nov-17,"Bantah Hoaks, Kominfo Sebut Registrasi SIM Murni untuk Keamanan","Bantah Hoaks, Kominfo Sebut Registrasi SIM Murni untuk Keamanan",137824.png
139150,0,5-Dec-15,Anak Palestina Ditembak Oleh Tentara Israel Dari Jarak Dekat!,"â€œSUBHANALLAHâ€¦
 Anak Palestina ini berlutut memandangi tentara israel yg menembaknya dari jarak dekat,
 Peluru menembusi jantung nya. Tapi coba Lihat wajah syuhada ini .. Tak ada menggambarkan kesakitanâ€¦â€",139150.png
142734,0,30-Apr-19,Klarifikasi terkait Kabar Petugas KPPS di Way Kanan Lampung Tewas Ditikam karena Melerai Keributan Timses Caleg,"~ Sukardi, Simpatisan PKS yang Meninggal Karena Melerai Keributan Timses Caleg ~",142734.png
143971,0,09-Okt-18,KPU Bantah Informasi Yang Menyebut Bahwa Kemarin Adalah Batas Terakhir Pengecekan Daftar Pemilih Pilpres 2019,Pengecekan daftar pemilih,143971.jpg
144007,0,07-Okt-18,Dorce Bantah Menuding Ratna Sarumpaet sebagai Transgender,Sebenarnya saya tidak mau mengumbar aib seseorang. ya saya tahu itu dosa.,144007.jpg
146248,0,31-Aug-17,Umat Budha di Indonesia Disebut Hanya Diam Melihat Kekerasan Yang Menimpa Suku Rohingya di Myanmar,Umat Budha di Indonesia Disebut Hanya Diam Melihat Kekerasan Yang Menimpa Suku Rohingya di Myanmar,146248.jpg
149158,0,16-Mar-20,"49 WN Tiongkok yang Masuk ke Sultra Ternyata Orang Baru, Bukan Pekerja Lama","Kepala Kantor Perwakilan Kemenkumham Sultra, Sofyan, mengonfirmasi bahwa 49 TKA asal China yang tiba di Bandara Haluoleo Kendari pada Minggu (15/3/2020), adalah TKA yang berangkat dari China, dan bukan TKA lama yang berangkat dari Jakarta.",149158.png
150266,0,5-Sep-19,Post Keadaan Yogyakarta Pasca Bentrokan PRPPB,"asal-asalan memberikan klarifikasi pada pengepungan mahasiswa Papua di Asrama Mahasiswa Papua Yogyakarta tanggal 15 Juli 2016. Mas @hsuf minta bukti, konteks dan sumber? Nih saya kasih!",150266.png
151124,0,1-Apr-19,Baliho Cinesia Timur Sakti Bertuliskan Bahasa Cina di Bandara Haluoleo Kendari,"Selama NKRI merdeka dan SDH 7 kali pergantian presidenâ€¦
Dan semenjak Jokowi jadi presiden baru kali ini ada baleho China terpampang besar d bandara HALUOLEO KOTA KENDARI",151124.png
151239,0,14-Mar-19,KEPOLISIAN ANGKAT BICARA TERKAIT FOTO KOMPAK PENONTON YANG ACUNGKAN SALAM DUA JARI DI MILLENIAL ROAD SAFETY FESTIVAL,"Direktur Lalulintas, Kombes Pol Wibowo: â€œSaya sudah liat foto yang tersebar di medsos itu dan saya menduga itu foto hasil rekayasa. Apalagi panggung kegiatan yang digelar Polres Serang Kota pada acara MRSF tidak sama dengan foto tersebut,â€",151239.png
151725,0,29-Dec-18,BMKG: Alat Pendeteksi Tsunami di Selat Sunda Hilang Sejak 2007,"â€œBarbar Peopleâ€

â€œTELAH HILANG ALAT PENGUKUR GELOMBANG DAN ARUS",151725.png
152374,0,13-Sep-18,"WARGA MALANG DIHEBOHKAN SOAL PENEMUAN ALAT KEJUT YANG DIANGGAP BOM, KEPOLISIAN BERI PENJELASAN","Kasatreskrim Polres Batu AKP, Anton Widodo : â€œDikiranya bom karena benda itu ada kabel-kabelnya. Tapi memang itu bukan bom. Seperti alat getar pelangsung seperti itu,â€",152374.jpg
153541,0,28-Feb-18,Kementerian Luar Negeri Klarifikasi Tidak Ada Anak-Anak WNI yang Ditahan Australia,Kementerian Luar Negeri Klarifikasi Tidak Ada Anak-Anak WNI yang Ditahan Australia,153541.png
153596,0,21-Feb-18,Sudirman Said Sedang Sembahyang Semoga Tidak di Demo Berjilid-jilid,"Ssst â€¦
 Pk Sudirman Said sedang sembahyang di Vihara â€¦
 jangan diganggu .. apalagi di demo â€¦ ?",153596.png
155201,0,26-Nov-16,Mengapa Kita Menyukai Hoax atau Kabar Bohong?,"Mengapa kita menyukai hoax atau kabar bohong?
 
 Riset yang dilakukan oleh Robert Feldman, psikolog dari University of Massachusetts menunjukkan bahwa kebohongan memiliki keterkaitan dengan kepercayaan diri. Saat kepercayaan diri kita terancam seseorang akan dengan mudah berbohong. Riset Feldman ini dimuat dalam Journal of basic and Applied Psychology. Setidaknya 60 persen dari orang yang diriset oleh Feldman ini berbohong dalam setiap perbincangan yang dilakukan. Hal serupa juga terjadi pada internet, kita kerap menambahi kabar yang belum pasti dengan kebohongan sehingga menghasilkan hoax berantai",155201.jpg
161421,0,23-Apr-18,"BKSDA Klarifikasi Soal Penampakan Harimau Sumatra di Agam, Sumatra Barat","Kepala BKSDA Sumbar Erly Sukrismanto mengungkapkan, berdasarkan tinjauan tim di lapangan ternyata harimau hanya menampakkan diri tanpa melukai hewan ternak, seperti yang sempat dilaporkan warga. â€œJadi, warga melihat dua ekor harimau jalan-jalan dari kejauhan. Tapi tidak ganggu apapun, tidak ngamuk dan melukai kerbau,â€ terang Erly.",161421.png
161450,0,18-Apr-18,Klarifikasi PT Wijaya Karya Terkait Kabar Ambruknya Proyek Tol Manado-Bitung,"Dapat kami sampaikan klarifikasi bahwa konstruksi yang runtuh adalah overpass akses Jalan Tumaluntung yang melintas di atas lokasi rencana Jalan Tol Manado-Bitung (underpass),",161450.png
162012,0,5-Jan-18,: Penemuan Senjata Kelompok Syiah di Goa Husainiyat,Pemerintah Pakistan menemukan gudang persenjataan kelompok syiâ€™ah dalam sebuah gua dibawah Husainiyat mereka yg terletak disebelah barat laut Pakistan.,162012.jpg
162722,0,24-May-17,Penangkapan Gengster di Jatiwaringin dan Lenteng Agung Disebut Tanpa Peran Polisi,Penangkapan Gengster di Jatiwaringin dan Lenteng Agung Disebut Tanpa Peran Polisi,162722.jpg
163483,0,3-Nov-16,: Kominfo Blokir 11 Situs Yang Mengandung Unsur Sara,Kominfo Blokir 11 Situs Yang Mengandung Unsur Sara,163483.jpg
168669,0,26-Sep-18,Kemenag Bantah Edaran Surat Guru Madrasah Wajib Melengkapi data,"Belum lama ini beredar surat yang menginformasikan mengenai kurang lengkapnya data guru sekolah madrasah negeri/swasta di media sosial. Dalam surat tersebut, pengirim juga mengatasnamakan pihak Kementerian Agama ( Kemenag) RI dengan modus mengambil data pribadi untuk disalahgunakan.",168669.jpg
168997,0,08-Agu-18,"DIKABARKAN MUNDUR DARI KSP, MOELDOKO BERI KLARIFIKASI","DIKABARKAN MUNDUR DARI KSP, MOELDOKO BERI KLARIFIKASI",168997.png
170207,0,4-Jan-18,: Isu-isu Mengenai media Penyebaran HIV/AIDS,Isu-isu Mengenai media Penyebaran HIV/AIDS,170207.jpg
170220,0,4-Jan-18,Pengamat Media Sosial: Tak Ada Hoax yang Positif,"Ya mana ada hoax positif, nggak ada hoax positif. Hoax itu berita bohong, informasi palsu. Nggak ada positif-positifnya",170220.png
171335,0,8-Jan-17,Al Quran Dirobek Saat Sidang Ahok,"Al Quran disobek2 dibuang di jln saat sidang ahokâ€¦yang mungutin sampe nangis..
 #JumatBarokah",171335.png
172003,0,5-Oct-15,": Harun Yahya, Salah Satu Pionir Hoax Umat Islam","Harun Yahya, Salah Satu Pionir Hoax Umat Islam",172003.jpg
176712,0,17-Oct-18,Taman Impian Jaya Ancol Bantah Menggratiskan Tiket Masuk Mulai 14 Oktober hingga 6 Bulan Kedepan,Jelas hoax,176712.png
177479,0,25-Jun-18,Beberapa Tokoh Gereja di Bekasi Bantah Buat Perjanjian Bersama dengan Cawalkot Rahmat Effendi,"Kami merasa bahwa ini harus diluruskan, karena merugi bagi kami juga. Saya katakan ini tidak benar,",177479.png
177914,0,2-Apr-18,Prabowo Bantah Ditawari Rp. 15 Triliun untuk Menjadi Cawapres Jokowi,"â€œDari mana (informasi) itu. Saya nggak tahu,â€ kata Ketua Umum Partai Gerindra, Prabowo Subianto, Minggu (1/4) kemarin.",177914.png
178444,0,26-Dec-17,Ibadah di Gereja HKBP Filadelfia Bekasi Diganggu Speaker,"Harusnya gk perlu bgini.. toh jg urusan surga neraka pribadi masing-masing.. Tkp: Bekasi, Jawa Barat, Indonesiaâ€.
(2) â€œAnda merasa â€œMuslimâ€ terzolimi oleh media? pernah media membahas masalah sprti ini? jangan merasa terzolimi hny karena kasus Buni Yani! RT",178444.png
182829,0,9-Oct-19,Tiga Bank BUMN Tidak Suntikkan Modal Ke Bank Muamalat,"Sempat mengemuka bahwa Bank Muamalat akan disuntikkan dana oleh sejumlah bank Badan Usaha Milik Negara (BUMN). Atas beredarnya isu tersebut, Bank Negara Indonesia (BNI), Bank Mandiri, dan Bank Rakyat Indonesia (BRI) memberikan bantahan bahwa akan menyuntikkan dana ke Bank Muamalat.",182829.jpg
183635,0,10-May-19,"Klarifikasi dari Dinkes terkait Informasi Ramuan Minyak Tanah yang Bisa Mengobati Penyakit Asam Urat, Kolesterol, dan Tekanan Darah Tinggi","Begni cara mengobati penyakit asam urat,kolestrol,tekanan darah tinggi..
Bahan yg di gunakan..",183635.png
186535,0,16-Jan-18,"Tidak Tahu Malu,Anies Baswedan Claim Kemegahan Baru Stadion Gelora Bung Karno Karena Idenya","Tidak Tahu Malu,Anies Baswedan Claim Kemegahan Baru Stadion Gelora Bung Karno Karena Idenya",186535.png
186542,0,15-Jan-18,: Dimana TNI dan POLRI dalam Isu Komunisme atau PKI ?,massa menolak seminar PKI,186542.jpg
186632,0,27-Dec-17,Membumikan Bikini di Tempat Umum dengan Selfie,"Btw. Inilah Revolusi Mental Pancasila ala Jokowi, membumikan bikini di tempat umum dengan selfie. â€œFor woman, just use bra & panties is OK OK aja dan bisa selfie with Mr President.â€ Aku cuma mau kasih tau inilah Icon Negara Kamu! Bukan OWI namanya klo tidak begitu, yang jadi aurat agama harus di lawan, pesta kawinin anak dibulan Asyura-Arbain, agama nyuruh tutup aurat doi proklamirkam anti Tuhan dengan selfienya. Ya inilah junjungan Islam NUsantara dan Syiah Imam 9 Naga ??",186632.jpg
187913,0,6-Dec-16,AWAN HITAM MENYEDOT AIR LAUT,"Astagfirullah
 Apakah ini tanda tanda akhir zaman semakin dekatt
 waallahualam
 Kejadian langka AWAN HITAM MENYEDOT AIR LAUT dalam beberapa menit yang membuat heboh warga..",187913.jpg
187944,0,30-Nov-16,: Ustadz AA Gym Pimpin Ribuan Umat Bela Islam Se Jawa Barat Pada 30 November ke Jakarta,"Beredar info disertai foto yang menyebutkan bahwa pada tanggal 30 november 2016, KH Gymastiar atau AA Gym melakukan konsolidasi dengan memimpin keberangkatan puluhan ribu umat Islam se Jawa Barat untuk aksi bela Islam jilid 3 yang tergabung dengan para mujahid pejalan kaki ciamis",187944.jpg
188319,0,28-Nov-15,Jokowi Lebih Memilih Helikopter Buatan Luar Negeri Dibandingkan Buatan PT Dirgantara Indonesia,"INSTING MAKELAR
 
 AKU Awalnya kaget, membaca berita dari berbagai Media nasional soal Pembelian Hellikopter Presiden jokowi.
 Dalam berita banyak disebutkan PT.DI Produksi Hellikopter sendiri jenis EC-725 dan lebih canggih, kenapa Pemerintah membeli Helikppter VVIP AW101 produksi Italia dan Inggris itu ?",188319.png
192168,0,19-Mar-19,Indochina di Foto Kontainer Southern Hauliers,"Apa maksudnya iniâ€¦
Ada yg bisa kasih penjelasan?",192168.png
194600,0,9-Feb-18,Rombongan Presiden Jokowi Kecelakaan di Sumatera Barat,"Mobil Rombongan Presiden Jokowi Mengalami Kecelakaan di Solok, Sumbar. Para penumpang mobil rombongan presiden yang menuju Kota Padang tersebut mengalami luka-luka.",194600.png
195123,0,10-Nov-17,"Marak Hoax, Pemerintah Didesak Terapkan Kurikulum Digital","Marak Hoax, Pemerintah Didesak Terapkan Kurikulum Digital",195123.png
195424,0,20-Aug-17,Indonesia di Tengah Pusaran Arus Informasi,Indonesia di Tengah Pusaran Arus Informasi,195424.jpg
196149,0,27-Nov-16,Tips Bermedia Sosial Sehat Ala Ahmad Mustofa Bari,"Tips Bermedsos Sehat Ala Ahmad Mustofa Bisri
 
 (1) menata kembali niat kita dalam menggunakan dan memanfaatkan Sosmed;
 (2) berhati-hati dan waspada beraktifitas di â€˜Dunia Mayaâ€™ yang ~kita tahu~ penuh tipuan;
 (3) jangan mudah tergiur dengan tampilan-tampilan menarik, biasakan tabayun dan meniliti rekam-jejak;",196149.png
196213,0,18-Nov-16,: Kicauan Grab di Tweeter Yang Mendukung Ahok,Grab Indonesia mendukung @basuki_btp #KamiAhok,196213.jpg
196529,0,20-Nov-15,BBC News Menggunakan Foto Irak untuk Menggambarkan Pembantaian Suriah,BBC News uses â€˜Iraq photo to illustrate Syrian massacreâ€™,196529.jpg
202851,0,29-Jan-18,Bahaya Buah Durian Mengandung Kolesterol Tinggi,Bahaya Buah Durian Mengandung Kolesterol Tinggi,202851.jpg
203427,0,14-Oct-17,Orang Tua Berkelahi di Lippo Mall,Orang Tua Berkelahi di Lippo Mall,203427.jpg
203696,0,17-May-17,Admin Grup Whatsapp Dihukum Penjara,"#Ask #Whatsapp #Admin #Dipenjara #ITE
 Nemu gambar begini, maksudnya gimana sih. Admin WhatsApp? Kok aneh gitu .
 Apakah gambar di kertas koran tersebut benar?",203696.jpg
209756,0,7-Sep-18,Sophia Latjuba Bantah jadi Anggota Jurkam Jokowi - Maruf,"â€œNggak tuh, bukan, bukan saya. Sophia yang lain kali,â€ ujar Sophia Latjuba, Rabu (5/9).",209756.jpg
209759,0,6-Sep-18,Pertamina dan Pemerintah Kalrifikasi Isu BBM Naik Malam Ini,Beredar isu di media sosial secara berantai tentang rencana kenaikan harga bahan bakar minyak (BBM) cukup meresahkan masyarakat.,209759.jpg
211145,0,10-Jan-18,Merawat Pesan Toleransi dari Gus Dur,â€Paâ€¦ setelah kau pergi/Baru aku mengerti Selama ini kau berusaha mengajari kami Hidup harus disyukuri/Apapun yang diberi Engkaulah yang mengajarkan/ Hidup adalah pilihan Dan pilihan adalah kekuatan â€¦. â€,211145.png
211243,0,19-Dec-17,Mafindo Chapter Depok adakan Sosialisasi Anti Hoax,"Masyarakat Anti Fitnah Indonesia (MAFINDO) Chapter Depok bersama Polsek Sukmajaya mengadakan sosialiasasi dengan warga Swatama Residence, Kemang. Acara.... ",211243.png
214958,0,4-Feb-20,Warga Cina Lempar Kucing dan Anjingnya dari Apartemen karena Hoaks Kucing dan Anjing Menularkan Virus Corona,"Takut Virus Corona, Warga China Lempar Anjing dan Kucing dari Apartemen",214958.png
218507,0,6-Jun-18,KH Asep Saifuddin Chalim Bantah Sebut Orang yang Menyarankan Memilih Gus Ipul Telah Berkhianat,"Itu istilah hoax, itu sangat keji sekali. Saya punya rambu, saya punya upaya keras untuk tidak pernah mengatakan orang",218507.png
221068,0,5-Dec-15,Isu Perbedaan Surat Al Hujurat 8 pada Al Quran Sumbangan Kerajaan Arab,"Tolong perhatikan Al Qurâ€™an sumbangan Arab Saudi yang dibagikan gratis,, ayat2nya banyak diubah,,, bandingkan dengan Al Qurâ€™an yang dulu,,,",221068.jpg
223930,0,18-Sep-19,Pentingnya Membaca Seluruh Isi Berita Bukan Hanya Judul Beritanya,Isi artikel pada situs riausky.com tersebut menyatakan keheranan Kapolri Jenderal (Pol) Tito Karnavian karena tidak ada perkebunan sawit maupun tanaman industri lainnya yang ikut terbakar. Bukan karena tidak ada kebakaran lahan dan hutan secara keseluruhan.,223930.png
226354,0,06-Agu-18,Pihak Keluarga Almarhumah Siswi SMPN 2 Semen Bantah SA Meninggal dalam Kondisi Telinga Berdarah dan HP Berantakan di Lantai,"Diantaranya melalui media Whatsapp, siswi berinisial SA tersebut diisukan meninggal dalam kondisi telinga berdarah dan handphone (HP) berantakan di lantai.",226354.png
227149,0,19-Mar-18,Klarifikasi Pemerintah Provinsi Aceh Terkait Isu Penerapan Hukuman Pancung atau Qisas,"Kepala Bidang Bina Hukum Syariat Islam dan Hak Asasi Manusia Dinas Syariat Islam Provinsi Aceh, Syukri M Yusuf pun membantah isu tersebut. Ia mengatakan, isu tersebut muncul lantaran salah persepsi dari wartawan Associated Press setelah mewawancarainya. Pada wawancara itu, Syukri mengatakan, dirinya memang menyinggung wacana hukum pancung. Namun, hal itu masih sebatas wacana dan butuh penelitian lebih lanjut. â€œIni baru wacana. Penelitiannya dilakukan tahun ini, jadi kami lihat dulu respons masyarakat baru nanti bisa disimpulkan,â€ ujarnya.",227149.png
227522,0,11-Jan-18,Manfaat Air Hangat ,"â€œ???????
*M A N F A A T*
*AIR HANGAT*
( agak panas dikit )
*Sekelompok Dokter Jepang menegaskan bahwa air hangat adalah ?% efektif dalam menyelesaikan beberapa problems kesehatan, termasuk:*
_*Sakit kepala, migrain, tekanan darah tinggi, tekanan darah rendah, nyeri sendi, tiba-tiba meningkat dan penurunan detak jantung, Epilepsi, meningkatnya tingkat kolesterol, batuk, ketidak nyamanan fisik, sakit golu, asma, hooping batuk......",227522.png
228759,0,23-Dec-16,Video Beberapa Wanita India Protes Dengan Cara Bakar Jilbab,Video Beberapa Wanita India Protes Dengan Cara Bakar Jilbab,228759.jpg
228908,0,27-Nov-16,Perlawanan Pekerja Asing China Saat Bendera RRC Diturunkan TNI,Upaya Penurunan Bendera Cina atau Republik Rakyat Cina Secara paksa oleh Aparat TNI namun dihalang2i oleh oknum perusahan â€¦mana itu pendukung penista agama yg triak2 MAKAR MAKAR MAKAR itu manaâ€¦yg menuduh Ummat Islam Makar itu mana?? Inilah makar yang sesungguhnya MAKARâ€¦,228908.jpg
228930,0,24-Nov-16,: Cuitan Di Twitter Karyawan PT Adhi karya Terhadap Gus Mus Bijak Bersosial Media,"@gusmusgusmu Dulu gk ada aspal Gus di padang pasir, wahyu pertama tentang shalat jumat jga saat Rasullullah hijrah ke Madinah. Bidâ€™ah ndasmu!",228930.jpg
234540,0,07-Agu-18,Pernyataan Sikap Netral Universitas Indonesia,UI mengingatkan dan mengimbau segenap sivitas akademika dan warga UI termasuk para alumni UI untuk menyampaikan hak konstitusionalnya atas nama pribadi dan tidak menggunakan nama besar institusi UI.,234540.jpg
234803,0,27-Jun-18,Klarifikasi Kenapa sholat di tempat ibadah agama lain? apakah dalam keadaan darurat?,Min tolong ini dicek min apa benar ini aliran sesat Islam nusantara???,234803.png
235316,0,21-Mar-18,"Mengandung Cacing, BPOM Kepri Tarik 3 Merek Sarden dari Peredaran","â€œSetelah isu ini berkembang kuat, kami diperintahkan untuk menarik 
produk sarden kaleng dari peredaran. Ada 3 merek yang kita tarik. 
Penarikan sudah mulai dilakukan hari ini,â€ ujar Kepala BPOM Kepri, Yosef
 Dwi Irwan.",235316.png
